"id";"employee_id";"date";"checkin_at";"checkout_at";"created_at";"updated_at"
"197";"7";"2022-09-19";"2022-09-19 07:15:30";"2022-09-19 14:21:43";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"198";"7";"2022-09-18";"2022-09-18 07:36:10";"2022-09-18 15:11:40";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"199";"7";"2022-09-17";"2022-09-17 06:18:39";"2022-09-17 12:37:01";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"200";"7";"2022-09-16";"2022-09-16 07:25:21";"2022-09-16 12:24:20";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"201";"7";"2022-09-15";"2022-09-15 06:04:18";"2022-09-15 13:52:21";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"202";"7";"2022-09-14";"2022-09-14 06:04:23";"2022-09-14 12:33:29";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"203";"7";"2022-09-13";"2022-09-13 07:41:09";"2022-09-13 12:26:14";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"204";"7";"2022-09-12";"2022-09-12 07:07:30";"2022-09-12 14:10:20";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"205";"7";"2022-09-11";"2022-09-11 07:10:06";"2022-09-11 12:06:12";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"206";"7";"2022-09-10";"2022-09-10 07:11:41";"2022-09-10 12:38:26";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"207";"7";"2022-09-09";"2022-09-09 06:37:35";"2022-09-09 12:18:48";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"208";"7";"2022-09-08";"2022-09-08 07:25:04";"2022-09-08 14:06:36";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"209";"7";"2022-09-07";"2022-09-07 06:25:41";"2022-09-07 14:02:40";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"210";"7";"2022-09-06";"2022-09-06 06:50:05";"2022-09-06 12:17:28";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"211";"8";"2022-09-05";"2022-09-05 06:50:17";"2022-09-05 12:04:01";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"212";"8";"2022-09-04";"2022-09-04 07:04:39";"2022-09-04 15:11:07";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"213";"8";"2022-09-03";"2022-09-03 07:13:57";"2022-09-03 12:36:31";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"214";"8";"2022-09-02";"2022-09-02 07:27:51";"2022-09-02 12:21:12";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"215";"8";"2022-09-01";"2022-09-01 06:54:12";"2022-09-01 12:47:02";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"216";"8";"2022-08-31";"2022-08-31 07:33:02";"2022-08-31 13:56:42";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"217";"8";"2022-08-30";"2022-08-30 07:09:22";"2022-08-30 13:54:43";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"218";"8";"2022-08-29";"2022-08-29 06:58:52";"2022-08-29 12:25:41";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"219";"8";"2022-08-28";"2022-08-28 06:05:33";"2022-08-28 13:46:13";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"220";"8";"2022-08-27";"2022-08-27 07:28:17";"2022-08-27 12:26:30";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"221";"8";"2022-08-26";"2022-08-26 06:58:09";"2022-08-26 13:02:25";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"222";"8";"2022-08-25";"2022-08-25 07:14:11";"2022-08-25 15:04:51";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"223";"8";"2022-08-24";"2022-08-24 06:38:11";"2022-08-24 12:30:42";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"224";"8";"2022-08-23";"2022-08-23 06:05:20";"2022-08-23 15:43:50";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"225";"8";"2022-08-22";"2022-08-22 07:26:09";"2022-08-22 12:41:46";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"226";"8";"2022-08-21";"2022-08-21 06:57:04";"2022-08-21 14:27:08";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"227";"8";"2022-08-20";"2022-08-20 06:02:51";"2022-08-20 14:16:56";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"228";"8";"2022-08-19";"2022-08-19 07:05:41";"2022-08-19 12:27:05";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"229";"8";"2022-08-18";"2022-08-18 06:04:27";"2022-08-18 12:40:26";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"230";"8";"2022-08-17";"2022-08-17 06:12:02";"2022-08-17 14:42:18";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"231";"8";"2022-08-16";"2022-08-16 06:12:37";"2022-08-16 13:23:37";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"232";"8";"2022-08-15";"2022-08-15 07:30:02";"2022-08-15 15:59:50";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"233";"8";"2022-08-14";"2022-08-14 06:03:41";"2022-08-14 14:47:34";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"234";"8";"2022-08-13";"2022-08-13 06:24:23";"2022-08-13 13:30:23";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"235";"8";"2022-08-12";"2022-08-12 07:23:59";"2022-08-12 15:08:55";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"236";"8";"2022-08-11";"2022-08-11 06:15:28";"2022-08-11 15:22:31";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"237";"8";"2022-08-10";"2022-08-10 06:06:42";"2022-08-10 15:57:29";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"238";"8";"2022-08-09";"2022-08-09 07:56:23";"2022-08-09 14:13:29";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"239";"8";"2022-08-08";"2022-08-08 06:42:50";"2022-08-08 14:56:20";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"240";"8";"2022-08-07";"2022-08-07 07:14:12";"2022-08-07 14:42:36";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"241";"9";"2022-08-06";"2022-08-06 06:11:40";"2022-08-06 13:54:12";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"242";"9";"2022-08-05";"2022-08-05 06:53:03";"2022-08-05 14:12:19";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"243";"9";"2022-08-04";"2022-08-04 07:05:01";"2022-08-04 15:27:21";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"244";"9";"2022-08-03";"2022-08-03 07:13:07";"2022-08-03 15:16:38";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"245";"9";"2022-08-02";"2022-08-02 07:53:40";"2022-08-02 13:56:34";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"246";"9";"2022-08-01";"2022-08-01 06:17:59";"2022-08-01 14:17:21";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"247";"9";"2022-07-31";"2022-07-31 07:41:03";"2022-07-31 13:08:41";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"248";"9";"2022-07-30";"2022-07-30 07:19:08";"2022-07-30 14:06:47";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"249";"9";"2022-07-29";"2022-07-29 07:52:55";"2022-07-29 14:59:59";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"250";"9";"2022-07-28";"2022-07-28 07:35:55";"2022-07-28 14:49:53";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"251";"9";"2022-07-27";"2022-07-27 07:37:36";"2022-07-27 15:14:53";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"252";"9";"2022-07-26";"2022-07-26 06:38:26";"2022-07-26 12:10:23";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"253";"9";"2022-07-25";"2022-07-25 06:26:20";"2022-07-25 13:23:49";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"254";"9";"2022-07-24";"2022-07-24 07:57:06";"2022-07-24 12:10:40";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"255";"9";"2022-07-23";"2022-07-23 07:05:01";"2022-07-23 14:10:06";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"256";"9";"2022-07-22";"2022-07-22 07:51:15";"2022-07-22 14:32:28";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"257";"9";"2022-07-21";"2022-07-21 07:50:19";"2022-07-21 14:05:31";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"258";"9";"2022-07-20";"2022-07-20 07:21:46";"2022-07-20 15:27:43";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"259";"9";"2022-07-19";"2022-07-19 06:33:27";"2022-07-19 13:03:09";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"260";"9";"2022-07-18";"2022-07-18 06:01:50";"2022-07-18 13:00:26";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"261";"9";"2022-07-17";"2022-07-17 07:17:39";"2022-07-17 13:24:23";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"262";"9";"2022-07-16";"2022-07-16 07:51:54";"2022-07-16 12:06:04";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"263";"9";"2022-07-15";"2022-07-15 07:48:01";"2022-07-15 12:32:54";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"264";"9";"2022-07-14";"2022-07-14 06:28:12";"2022-07-14 15:35:56";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"265";"9";"2022-07-13";"2022-07-13 07:29:57";"2022-07-13 13:27:54";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"266";"9";"2022-07-12";"2022-07-12 06:10:54";"2022-07-12 15:54:48";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"267";"9";"2022-07-11";"2022-07-11 06:20:39";"2022-07-11 12:04:44";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"268";"9";"2022-07-10";"2022-07-10 06:28:06";"2022-07-10 15:36:29";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"269";"9";"2022-07-09";"2022-07-09 07:34:02";"2022-07-09 15:20:25";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"270";"9";"2022-07-08";"2022-07-08 06:13:12";"2022-07-08 12:16:13";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"271";"10";"2022-07-07";"2022-07-07 06:01:36";"2022-07-07 15:18:42";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"272";"10";"2022-07-06";"2022-07-06 06:35:42";"2022-07-06 14:54:59";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"273";"10";"2022-07-05";"2022-07-05 07:26:27";"2022-07-05 13:17:13";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"274";"10";"2022-07-04";"2022-07-04 07:50:15";"2022-07-04 14:03:09";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"275";"10";"2022-07-03";"2022-07-03 06:08:21";"2022-07-03 13:22:52";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"276";"10";"2022-07-02";"2022-07-02 06:01:16";"2022-07-02 12:52:00";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"277";"10";"2022-07-01";"2022-07-01 06:44:36";"2022-07-01 12:57:47";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"278";"10";"2022-06-30";"2022-06-30 06:44:30";"2022-06-30 15:02:18";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"279";"10";"2022-06-29";"2022-06-29 07:37:45";"2022-06-29 12:35:23";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"280";"10";"2022-06-28";"2022-06-28 07:35:39";"2022-06-28 14:28:01";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"281";"10";"2022-06-27";"2022-06-27 07:59:27";"2022-06-27 14:46:30";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"282";"10";"2022-06-26";"2022-06-26 07:38:12";"2022-06-26 15:48:06";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"283";"10";"2022-06-25";"2022-06-25 07:50:24";"2022-06-25 14:20:01";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"284";"10";"2022-06-24";"2022-06-24 06:53:30";"2022-06-24 15:07:26";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"285";"10";"2022-06-23";"2022-06-23 07:59:10";"2022-06-23 15:17:44";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"286";"10";"2022-06-22";"2022-06-22 07:00:10";"2022-06-22 13:55:15";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"287";"10";"2022-06-21";"2022-06-21 06:29:18";"2022-06-21 12:26:51";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"288";"10";"2022-06-20";"2022-06-20 07:08:48";"2022-06-20 15:09:10";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"289";"10";"2022-06-19";"2022-06-19 07:14:49";"2022-06-19 15:22:50";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"290";"10";"2022-06-18";"2022-06-18 07:31:25";"2022-06-18 12:56:51";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"291";"10";"2022-06-17";"2022-06-17 06:35:21";"2022-06-17 12:47:28";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"292";"10";"2022-06-16";"2022-06-16 06:04:58";"2022-06-16 13:48:32";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"293";"10";"2022-06-15";"2022-06-15 06:54:20";"2022-06-15 15:38:23";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"294";"10";"2022-06-14";"2022-06-14 07:17:16";"2022-06-14 15:13:30";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"295";"10";"2022-06-13";"2022-06-13 06:04:16";"2022-06-13 12:02:13";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"296";"10";"2022-06-12";"2022-06-12 07:20:21";"2022-06-12 15:40:31";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"297";"10";"2022-06-11";"2022-06-11 07:57:53";"2022-06-11 12:35:18";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"298";"10";"2022-06-10";"2022-06-10 07:57:58";"2022-06-10 14:27:49";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"299";"10";"2022-06-09";"2022-06-09 06:44:41";"2022-06-09 12:59:14";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"300";"10";"2022-06-08";"2022-06-08 06:57:08";"2022-06-08 14:45:29";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"301";"11";"2022-06-07";"2022-06-07 06:59:55";"2022-06-07 15:44:07";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"302";"11";"2022-06-06";"2022-06-06 07:59:35";"2022-06-06 15:00:54";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"303";"11";"2022-06-05";"2022-06-05 06:13:06";"2022-06-05 13:01:50";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"304";"11";"2022-06-04";"2022-06-04 06:53:23";"2022-06-04 14:46:47";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"305";"11";"2022-06-03";"2022-06-03 07:56:26";"2022-06-03 14:10:48";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"306";"11";"2022-06-02";"2022-06-02 06:37:45";"2022-06-02 14:09:33";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"307";"11";"2022-06-01";"2022-06-01 06:27:47";"2022-06-01 12:36:09";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"308";"11";"2022-05-31";"2022-05-31 07:35:02";"2022-05-31 14:19:50";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"309";"11";"2022-05-30";"2022-05-30 06:12:40";"2022-05-30 14:59:55";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"310";"11";"2022-05-29";"2022-05-29 06:39:13";"2022-05-29 14:12:17";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"311";"11";"2022-05-28";"2022-05-28 06:01:14";"2022-05-28 13:18:10";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"312";"11";"2022-05-27";"2022-05-27 07:47:13";"2022-05-27 14:45:08";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"313";"11";"2022-05-26";"2022-05-26 06:36:58";"2022-05-26 14:25:28";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"314";"11";"2022-05-25";"2022-05-25 07:10:00";"2022-05-25 13:10:13";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"315";"11";"2022-05-24";"2022-05-24 06:28:11";"2022-05-24 15:13:41";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"316";"11";"2022-05-23";"2022-05-23 06:53:08";"2022-05-23 15:09:44";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"317";"11";"2022-05-22";"2022-05-22 06:00:07";"2022-05-22 15:50:15";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"318";"11";"2022-05-21";"2022-05-21 06:03:09";"2022-05-21 12:10:50";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"319";"11";"2022-05-20";"2022-05-20 06:02:46";"2022-05-20 12:32:19";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"320";"11";"2022-05-19";"2022-05-19 06:21:17";"2022-05-19 15:36:07";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"321";"11";"2022-05-18";"2022-05-18 07:42:07";"2022-05-18 13:20:56";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"322";"11";"2022-05-17";"2022-05-17 06:21:11";"2022-05-17 12:08:17";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"323";"11";"2022-05-16";"2022-05-16 07:55:42";"2022-05-16 12:22:06";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"324";"11";"2022-05-15";"2022-05-15 06:52:16";"2022-05-15 15:24:19";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"325";"11";"2022-05-14";"2022-05-14 06:46:08";"2022-05-14 14:14:13";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"326";"11";"2022-05-13";"2022-05-13 07:19:22";"2022-05-13 13:56:07";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"327";"11";"2022-05-12";"2022-05-12 06:22:15";"2022-05-12 13:28:30";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"328";"11";"2022-05-11";"2022-05-11 07:31:10";"2022-05-11 15:57:34";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"329";"11";"2022-05-10";"2022-05-10 07:18:54";"2022-05-10 14:22:16";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"330";"11";"2022-05-09";"2022-05-09 07:08:24";"2022-05-09 14:11:38";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"331";"12";"2022-05-08";"2022-05-08 07:59:30";"2022-05-08 12:28:41";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"332";"12";"2022-05-07";"2022-05-07 07:44:47";"2022-05-07 13:05:04";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"333";"12";"2022-05-06";"2022-05-06 07:39:29";"2022-05-06 13:47:40";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"334";"12";"2022-05-05";"2022-05-05 07:09:39";"2022-05-05 14:09:44";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"335";"12";"2022-05-04";"2022-05-04 06:00:05";"2022-05-04 15:48:46";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"336";"12";"2022-05-03";"2022-05-03 07:05:05";"2022-05-03 13:24:21";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"337";"12";"2022-05-02";"2022-05-02 07:34:10";"2022-05-02 12:28:19";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"338";"12";"2022-05-01";"2022-05-01 06:08:03";"2022-05-01 12:51:42";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"339";"12";"2022-04-30";"2022-04-30 06:46:41";"2022-04-30 15:58:28";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"340";"12";"2022-04-29";"2022-04-29 06:44:12";"2022-04-29 15:16:58";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"341";"12";"2022-04-28";"2022-04-28 06:06:17";"2022-04-28 15:04:45";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"342";"12";"2022-04-27";"2022-04-27 07:52:34";"2022-04-27 12:41:38";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"343";"12";"2022-04-26";"2022-04-26 07:12:02";"2022-04-26 12:02:18";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"344";"12";"2022-04-25";"2022-04-25 06:09:45";"2022-04-25 13:12:37";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"345";"12";"2022-04-24";"2022-04-24 07:38:42";"2022-04-24 14:46:26";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"346";"12";"2022-04-23";"2022-04-23 07:59:57";"2022-04-23 14:33:33";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"347";"12";"2022-04-22";"2022-04-22 07:13:34";"2022-04-22 14:15:42";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"348";"12";"2022-04-21";"2022-04-21 07:48:35";"2022-04-21 13:02:59";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"349";"12";"2022-04-20";"2022-04-20 07:24:19";"2022-04-20 13:49:59";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"350";"12";"2022-04-19";"2022-04-19 06:08:36";"2022-04-19 12:21:39";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"351";"12";"2022-04-18";"2022-04-18 06:29:08";"2022-04-18 12:54:03";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"352";"12";"2022-04-17";"2022-04-17 06:50:45";"2022-04-17 14:40:40";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"353";"12";"2022-04-16";"2022-04-16 06:03:00";"2022-04-16 15:01:10";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"354";"12";"2022-04-15";"2022-04-15 06:34:23";"2022-04-15 12:27:46";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"355";"12";"2022-04-14";"2022-04-14 06:04:14";"2022-04-14 12:56:25";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"356";"12";"2022-04-13";"2022-04-13 07:12:37";"2022-04-13 12:29:27";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"357";"12";"2022-04-12";"2022-04-12 07:28:11";"2022-04-12 14:39:23";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"358";"12";"2022-04-11";"2022-04-11 07:00:20";"2022-04-11 13:34:47";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"359";"12";"2022-04-10";"2022-04-10 07:32:02";"2022-04-10 15:51:17";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"360";"12";"2022-04-09";"2022-04-09 06:13:45";"2022-04-09 13:41:05";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"361";"13";"2022-04-08";"2022-04-08 07:40:18";"2022-04-08 12:39:00";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"362";"13";"2022-04-07";"2022-04-07 07:13:32";"2022-04-07 12:27:25";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"363";"13";"2022-04-06";"2022-04-06 06:00:36";"2022-04-06 15:31:38";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"364";"13";"2022-04-05";"2022-04-05 06:36:22";"2022-04-05 12:42:11";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"365";"13";"2022-04-04";"2022-04-04 06:02:21";"2022-04-04 15:35:13";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"366";"13";"2022-04-03";"2022-04-03 06:35:14";"2022-04-03 15:21:09";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"367";"13";"2022-04-02";"2022-04-02 06:06:35";"2022-04-02 13:49:28";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"368";"13";"2022-04-01";"2022-04-01 06:43:59";"2022-04-01 15:39:53";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"369";"13";"2022-03-31";"2022-03-31 06:13:24";"2022-03-31 12:25:43";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"370";"13";"2022-03-30";"2022-03-30 06:35:03";"2022-03-30 13:39:19";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"371";"13";"2022-03-29";"2022-03-29 07:25:45";"2022-03-29 15:13:21";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"372";"13";"2022-03-28";"2022-03-28 06:21:17";"2022-03-28 13:23:07";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"373";"13";"2022-03-27";"2022-03-27 06:48:44";"2022-03-27 12:22:39";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"374";"13";"2022-03-26";"2022-03-26 07:01:06";"2022-03-26 15:51:52";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"375";"13";"2022-03-25";"2022-03-25 07:40:23";"2022-03-25 15:03:00";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"376";"13";"2022-03-24";"2022-03-24 06:01:54";"2022-03-24 13:51:55";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"377";"13";"2022-03-23";"2022-03-23 06:35:28";"2022-03-23 14:05:16";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"378";"13";"2022-03-22";"2022-03-22 07:33:52";"2022-03-22 15:22:38";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"379";"13";"2022-03-21";"2022-03-21 07:13:00";"2022-03-21 12:25:59";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"380";"13";"2022-03-20";"2022-03-20 07:41:32";"2022-03-20 12:27:21";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"381";"13";"2022-03-19";"2022-03-19 07:35:46";"2022-03-19 14:58:03";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"382";"13";"2022-03-18";"2022-03-18 07:09:52";"2022-03-18 13:46:15";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"383";"13";"2022-03-17";"2022-03-17 07:37:33";"2022-03-17 15:20:28";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"384";"13";"2022-03-16";"2022-03-16 06:56:21";"2022-03-16 13:30:20";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"385";"13";"2022-03-15";"2022-03-15 06:59:00";"2022-03-15 14:10:18";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"386";"13";"2022-03-14";"2022-03-14 06:49:07";"2022-03-14 12:22:36";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"387";"13";"2022-03-13";"2022-03-13 07:45:02";"2022-03-13 15:42:04";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"388";"13";"2022-03-12";"2022-03-12 06:04:25";"2022-03-12 13:43:57";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"389";"13";"2022-03-11";"2022-03-11 06:28:12";"2022-03-11 12:43:47";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"390";"13";"2022-03-10";"2022-03-10 06:54:17";"2022-03-10 15:46:38";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"391";"14";"2022-03-09";"2022-03-09 07:56:15";"2022-03-09 12:32:04";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
"392";"14";"2022-03-08";"2022-03-08 07:19:34";"2022-03-08 13:27:40";"2023-04-04 07:57:16";"2023-04-04 07:57:16"
